attribution,basis,instrument_class,auscope_sites,funding_names_auscope,manufacturer,model,serial,serial_reconstructed,serial_merged,serial_variant_conflict,integrated_node,roles,n_networks,networks,networks_auscope,networks_other,n_networks_other,n_deployments,coverage_start,coverage_end,coverage_pidinst,still_deployed,countries,network_dois,raw_model_variants
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1542,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-12,2018-05-17,2017-09-12/2018-05-17,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1545,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-07,2018-05-19,2017-09-07/2018-05-19,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1551,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-11,2017-12-06,2017-09-11/2017-12-06,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1558,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-05,2017-12-06,2017-09-05/2017-12-06,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1594,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-05,2018-05-20,2017-09-05/2018-05-20,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1596,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-14,2018-05-17,2017-09-14/2018-05-17,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1598,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-06,2018-05-19,2017-09-06/2018-05-19,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,1822,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-08,2018-05-18,2017-09-08/2018-05-18,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
confirmed-ANSIR-loan,ANSIR loan record: 4N,broadband,,False,Nanometrics,Nanometrics Trillium PA 120s,453001859,False,,False,False,sensor,1,4N,,4N,1,1,2017-09-07,2019-11-26,2017-09-07/2019-11-26,False,AU,10.7914/SN/4N_2017,Nanometrics Trillium PA 120s (1201 V/m/s)
probable-ANSIR,"ANSIR project 7M, model not itemised",datalogger,,False,Earth Data,EarthData PR6-24 (Blue Face),4262,False,,False,False,datalogger,2,7I; 7M,,7I; 7M,2,2,2003-05-22,2017-08-29,2003-05-22/2017-08-29,False,Australia,10.7914/SN/7I_2003,EarthData PR6-24 (Blue Face)
probable-ANSIR,"ANSIR project 7M, model not itemised",datalogger,,False,Earth Data,EarthData PR6-24 (Blue Face),4263,False,,False,False,datalogger,2,7I; 7M,,7I; 7M,2,2,2003-05-27,2016-12-07,2003-05-27/2016-12-07,False,Australia,10.7914/SN/7I_2003,EarthData PR6-24 (Blue Face)
probable-ANSIR,"ANSIR project 7M, model not itemised",datalogger,,False,Earth Data,EarthData PR6-24 (Blue Face),4650,False,,False,False,datalogger,1,7M,,7M,1,1,2014-07-25,2015-06-30,2014-07-25/2015-06-30,False,Australia,,EarthData PR6-24 (Blue Face)
probable-ANSIR,"ANSIR project 7M, model not itemised",datalogger,,False,Earth Data,EarthData PR6-24 (Blue Face),5762,False,,False,False,datalogger,1,7M,,7M,1,1,2014-03-11,2015-10-16,2014-03-11/2015-10-16,False,Australia,,EarthData PR6-24 (Blue Face)
probable-ANSIR,"ANSIR project 7M, model not itemised",datalogger,,False,Earth Data,EarthData PR6-24 (Blue Face),6442,False,,False,False,datalogger,1,7M,,7M,1,1,2015-11-08,2016-12-08,2015-11-08/2016-12-08,False,Australia,,EarthData PR6-24 (Blue Face)
probable-ANSIR,"ANSIR project 7D, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T3136,False,,False,False,sensor,2,7B; 7D,,7B; 7D,2,5,1993-06-26,1997-10-07,1993-06-26/1997-10-07,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7D, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T3138,False,,False,False,sensor,2,7B; 7D,,7B; 7D,2,4,1993-06-25,1997-10-10,1993-06-25/1997-10-10,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7E, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T3139,False,,False,False,sensor,2,7B; 7E,,7B; 7E,2,4,1993-11-24,1998-07-23,1993-11-24/1998-07-23,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7E_1998,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7D, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T3205,False,,False,False,sensor,2,7B; 7D,,7B; 7D,2,4,1993-11-19,1997-10-09,1993-11-19/1997-10-09,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7D,7E, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T3206,False,,False,False,sensor,3,7B; 7D; 7E,,7B; 7D; 7E,3,5,1994-05-25,1998-07-19,1994-05-25/1998-07-19,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997; 10.7914/SN/7E_1998,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7E, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T3207,False,,False,False,sensor,2,7B; 7E,,7B; 7E,2,3,1994-05-22,1998-07-21,1994-05-22/1998-07-21,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7E_1998,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7D, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T365,False,,False,False,sensor,2,7B; 7D,,7B; 7D,2,5,1993-05-17,1997-10-12,1993-05-17/1997-10-12,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7D,7E, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T366,False,,False,False,sensor,3,7B; 7D; 7E,,7B; 7D; 7E,3,5,1993-05-03,1998-07-25,1993-05-03/1998-07-25,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997; 10.7914/SN/7E_1998,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7D,7E, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T367,False,,False,False,sensor,3,7B; 7D; 7E,,7B; 7D; 7E,3,3,1993-05-13,1998-07-24,1993-05-13/1998-07-24,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7D_1997; 10.7914/SN/7E_1998,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7E, model not itemised",broadband,,False,Guralp Systems,CMG - 3 ESP,T368,False,,False,False,sensor,2,7B; 7E,,7B; 7E,2,4,1993-05-15,1998-07-20,1993-05-15/1998-07-20,False,Australia,10.7914/SN/7B_1993; 10.7914/SN/7E_1998,CMG - 3 ESP
probable-ANSIR,"ANSIR project 7G, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3136,False,,False,False,sensor,4,7F; 7G; 7H; 7I,,7F; 7G; 7H; 7I,4,4,1999-03-24,2004-11-16,1999-03-24/2004-11-16,False,Aus; Australia,10.7914/SN/7G_2000; 10.7914/SN/7I_2003,Guralp CMG-3ESP
probable-ANSIR,"ANSIR project 7G, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3137,False,,False,False,sensor,3,7G; 7H; 7I,,7G; 7H; 7I,3,3,2000-10-10,2005-06-02,2000-10-10/2005-06-02,False,Aus; Australia,10.7914/SN/7G_2000; 10.7914/SN/7I_2003,Guralp CMG-3ESP
probable-ANSIR,"ANSIR project 7G,7M, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3138,False,,False,False,sensor,4,7F; 7G; 7I; 7M,,7F; 7G; 7I; 7M,4,4,1999-03-24,2017-05-20,1999-03-24/2017-05-20,False,Aus; Australia,10.7914/SN/7G_2000; 10.7914/SN/7I_2003,Guralp CMG-3ESP
probable-ANSIR,"ANSIR project 7G,7M, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3139,False,,False,False,sensor,5,7F; 7G; 7H; 7I; 7M,,7F; 7G; 7H; 7I; 7M,5,5,1999-03-22,2015-10-16,1999-03-22/2015-10-16,False,Aus; Australia,10.7914/SN/7G_2000; 10.7914/SN/7I_2003,Guralp CMG-3ESP
probable-ANSIR,"ANSIR project 7G, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3206,False,,False,False,sensor,3,7F; 7G; 7H,,7F; 7G; 7H,3,3,1999-03-25,2002-08-15,1999-03-25/2002-08-15,False,Aus; Australia,10.7914/SN/7G_2000,Guralp CMG-3ESP
probable-ANSIR,"ANSIR project 7G, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3207,False,,False,False,sensor,3,7F; 7G; 7H,,7F; 7G; 7H,3,3,1999-05-14,2002-08-07,1999-05-14/2002-08-07,False,Aus; Australia,10.7914/SN/7G_2000,Guralp CMG-3ESP
probable-ANSIR,"ANSIR project 7G, model not itemised",broadband,,False,Guralp Systems,Guralp CMG-3ESP,T3208,False,,False,False,sensor,2,7G; 7H,,7G; 7H,2,2,2000-07-15,2002-07-03,2000-07-15/2002-07-03,False,Aus; Australia,10.7914/SN/7G_2000,Guralp CMG-3ESP
